Year,Quarter,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
2012,2,30408,31453,ATW,HOU,1074,0.66,300.34,DL,83.3,318.1,DL,83.3,318.1
2012,2,30408,31703,ATW,HPN,785,3.52,358.07,DL,68.8,338.45,DL,68.8,338.45
2012,2,30408,30852,ATW,IAD,679,11.65,227.05,UA,69.8,235.19,DL,28.3,210.76
2012,2,30408,31453,ATW,IAH,1053,16.7,291.24,UA,48,291.06,DL,45.4,282
2012,2,30408,31703,ATW,ISP,821,0.11,436.89,US,100,436.89,US,100,436.89
2012,2,30408,31703,ATW,JFK,792,1.32,264.66,DL,75,285.09,DL,75,285.09
2012,2,30408,32575,ATW,LAX,1744,16.26,391.9,DL,59.5,395.32,UA,32.4,388.88
2012,2,30408,31703,ATW,LGA,784,12.31,388.58,DL,55.4,388.53,DL,55.4,388.53
2012,2,30408,32575,ATW,LGB,1737,0.88,312.24,US,75,329.8,DL,25,259.55
2012,2,30408,30721,ATW,MHT,860,4.07,342.37,DL,64.9,331.87,US,10.8,260.47
2012,2,30408,32467,ATW,MIA,1354,4.4,354.14,DL,65,350.88,US,17.5,265.87
2012,2,30408,32457,ATW,OAK,1805,0.88,268.55,US,75,257.76,US,75,257.76
2012,2,30408,32575,ATW,ONT,1701,1.65,517.16,UA,46.7,549.74,US,33.3,410.45
2012,2,30408,30977,ATW,ORD,160,10.77,450.01,UA,92.9,449.64,UA,92.9,449.64
2012,2,30408,30721,ATW,PVD,882,4.29,303.06,DL,84.6,285.15,DL,84.6,285.15
2012,2,30408,32457,ATW,SFO,1816,13.96,388.81,DL,53.5,375.52,DL,53.5,375.52
2012,2,30408,32457,ATW,SJC,1801,4.73,380.25,DL,90.7,377,DL,90.7,377
2012,2,30408,32575,ATW,SNA,1729,8.57,435.71,DL,61.5,444.34,US,11.5,373.58
2012,2,30408,31703,ATW,SWF,755,0.33,337.02,DL,100,337.02,DL,100,337.02
2012,2,30423,30721,AUS,BOS,1698,559.12,247.22,B6,36.4,247.36,AA,27.3,241.39
2012,2,30423,32575,AUS,BUR,1241,58.13,239.68,WN,70.3,222.56,WN,70.3,222.56
2012,2,30423,30852,AUS,BWI,1342,549.56,239.99,WN,69,252.94,DL,11.8,205.09
2012,2,30423,30647,AUS,CAK,1172,10.33,285.75,DL,69.2,273.7,F9,12.8,209.08
2012,2,30423,30647,AUS,CLE,1174,138.02,248.7,UA,38.7,270.96,DL,19.4,206.58
2012,2,30423,30852,AUS,DCA,1315,241.21,301.28,AA,58,278.54,AA,58,278.54
2012,2,30423,31703,AUS,EWR,1504,407.14,323.94,UA,77.3,333.69,UA,77.3,333.69
2012,2,30423,32467,AUS,FLL,1105,461.98,162.96,B6,41,151.38,B6,41,151.38
2012,2,30423,31453,AUS,HOU,148,182.09,159.49,WN,99.9,159.48,WN,99.9,159.48
2012,2,30423,31703,AUS,HPN,1536,31.76,258.85,DL,39.8,265.28,UA,35,217.42
2012,2,30423,30852,AUS,IAD,1297,208.13,346.38,UA,55.1,390.46,AA,16.2,241.14
2012,2,30423,31453,AUS,IAH,140,97.8,176.96,UA,99.9,176.88,UA,99.9,176.88
2012,2,30423,31703,AUS,ISP,1559,9.67,315.7,WN,97.7,305.52,WN,97.7,305.52
2012,2,30423,31703,AUS,JFK,1521,508.9,238.53,B6,74.4,237.35,DL,10.6,223.1
2012,2,30423,32575,AUS,LAX,1242,776.04,242.6,AA,45.5,253.28,WN,35,225.78
2012,2,30423,31703,AUS,LGA,1520,406.92,239.8,AA,61.9,235.59,AA,61.9,235.59
2012,2,30423,32575,AUS,LGB,1226,238.68,178.93,B6,92.4,176.19,B6,92.4,176.19
2012,2,30423,30977,AUS,MDW,972,326.48,238.78,WN,97.7,238.96,WN,97.7,238.96
2012,2,30423,30721,AUS,MHT,1692,49.89,260.82,WN,64.3,246.23,WN,64.3,246.23
2012,2,30423,32467,AUS,MIA,1103,81.54,240.19,AA,54.5,257.19,DL,17.8,207.64
2012,2,30423,32457,AUS,OAK,1497,204.07,219.9,WN,90.2,218.93,WN,90.2,218.93
2012,2,30423,32575,AUS,ONT,1196,96.48,215.45,WN,55.2,206.55,UA,14.4,184.36
2012,2,30423,30977,AUS,ORD,978,558.13,278.33,AA,65.9,264.76,AA,65.9,264.76
2012,2,30423,33667,AUS,ORF,1319,73.52,249.37,WN,33.6,250.7,AA,25.9,218.69
2012,2,30423,33667,AUS,PHF,1307,7.36,342.07,US,67.2,364.16,DL,25.4,303.96
2012,2,30423,30721,AUS,PVD,1662,67.25,266.74,WN,60.1,255.64,UA,13.1,238.27
2012,2,30423,32457,AUS,SFO,1504,791.87,230.77,UA,34.8,282.78,B6,33.3,182.75
2012,2,30423,32457,AUS,SJC,1476,493.41,239.38,WN,78.2,232.5,WN,78.2,232.5
2012,2,30423,32575,AUS,SNA,1209,203.41,204.11,AA,42.3,175.68,AA,42.3,175.68
2012,2,30423,31703,AUS,SWF,1528,6.48,312.93,DL,84.8,307.19,DL,84.8,307.19
2012,2,30423,33195,AUS,TPA,928,206.15,219.99,WN,62.7,217.52,WN,62.7,217.52
2012,2,30431,30721,AVL,BOS,783,34.4,283.88,US,71.6,292.78,DL,21.1,266.58
2012,2,30431,32575,AVL,BUR,2027,1.21,421.86,US,90.9,395.04,US,90.9,395.04
2012,2,30431,30852,AVL,BWI,414,22.64,223.15,US,65.5,221.49,US,65.5,221.49
2012,2,30431,30852,AVL,DCA,384,31.54,303.39,US,59.6,337.66,DL,36.9,254.3
2012,2,30431,31703,AVL,EWR,583,93.96,213.64,UA,64.2,209.1,UA,64.2,209.1
2012,2,30431,32467,AVL,FLL,660,26.37,297.93,US,60.4,311.56,DL,30.4,272.14
2012,2,30431,31453,AVL,HOU,843,3.52,272.46,DL,96.9,274.76,DL,96.9,274.76
2012,2,30431,31703,AVL,HPN,617,4.51,263.55,DL,53.7,226.69,DL,53.7,226.69
2012,2,30431,30852,AVL,IAD,370,7.47,307.89,US,57.4,288.49,US,57.4,288.49
2012,2,30431,31453,AVL,IAH,834,50.77,247.33,UA,60.4,244.87,US,31.4,243.54
2012,2,30431,31703,AVL,ISP,633,2.42,223.55,US,100,223.55,US,100,223.55
2012,2,30431,31703,AVL,JFK,597,11.87,206.68,US,72.2,204.01,US,72.2,204.01
2012,2,30431,32575,AVL,LAX,2034,31.54,363.05,DL,46.3,345.2,DL,46.3,345.2
2012,2,30431,31703,AVL,LGA,599,66.48,216.27,US,55.2,221.45,DL,34.2,209.67
2012,2,30431,32575,AVL,LGB,2021,0.22,303.56,US,100,303.56,US,100,303.56
2012,2,30431,30977,AVL,MDW,521,4.07,193,DL,97.3,193.48,DL,97.3,193.48
2012,2,30431,30721,AVL,MHT,788,5.6,306.86,US,47.1,350.46,DL,39.2,264.01
2012,2,30431,32467,AVL,MIA,677,17.58,295.62,DL,51.9,283.26,DL,51.9,283.26
2012,2,30431,32457,AVL,OAK,2196,1.87,347.81,US,70.6,376.84,US,70.6,376.84
2012,2,30431,32575,AVL,ONT,1987,6.26,302.35,DL,40.4,318.34,UA,40.4,265.87
2012,2,30431,30977,AVL,ORD,536,182.42,159.49,UA,84.5,148.8,UA,84.5,148.8
2012,2,30431,30721,AVL,PVD,741,8.35,291.53,US,69.7,292.7,DL,14.5,254.23
2012,2,30431,32457,AVL,SFO,2205,36.59,353.01,UA,32.1,329.6,UA,32.1,329.6
2012,2,30431,32457,AVL,SJC,2184,4.73,361.83,DL,58.1,359.08,DL,58.1,359.08
2012,2,30431,32575,AVL,SNA,2008,10.66,335.47,DL,67,330.11,UA,15.5,323.78
2012,2,30431,31703,AVL,SWF,620,0.88,286.65,DL,75,316.52,US,12.5,224.45
2012,2,30431,33195,AVL,TPA,514,38.35,225.58,DL,57.9,187,DL,57.9,187
2012,2,30434,32575,AVP,BUR,2361,0.77,380.45,US,71.4,465.06,UA,28.6,168.93
2012,2,30434,32467,AVP,FLL,1082,26.59,220.35,US,50,256.75,UA,28.9,162.61
2012,2,30434,31453,AVP,HOU,1360,0.11,183.72,DL,100,183.72,DL,100,183.72
2012,2,30434,31453,AVP,IAH,1348,27.36,327.49,UA,47,342.96,US,29.7,294.64
2012,2,30434,32575,AVP,LAX,2371,35.6,325.61,UA,41.7,251.33,UA,41.7,251.33
2012,2,30434,30977,AVP,MDW,624,0.22,383.47,DL,100,383.47,DL,100,383.47
2012,2,30434,32467,AVP,MIA,1103,20.11,220.36,US,57.4,231.87,UA,16.9,196.72
2012,2,30434,32457,AVP,OAK,2467,0.88,518.66,US,62.5,543.5,DL,25,481.88
2012,2,30434,32575,AVP,ONT,2326,1.54,411.26,US,78.6,475.21,UA,21.4,176.76
2012,2,30434,30977,AVP,ORD,632,52.09,320.15,UA,70.3,321.4,US,26.2,320.39
2012,2,30434,32457,AVP,SFO,2477,28.9,274.66,UA,52.9,223.91,UA,52.9,223.91
2012,2,30434,32457,AVP,SJC,2461,1.54,536.08,US,28.6,429.92,UA,14.3,243.75
2012,2,30434,32575,AVP,SNA,2351,6.48,349.42,UA,71.2,308.05,UA,71.2,308.05
2012,2,30434,33195,AVP,TPA,999,27.47,228.91,US,50.4,261.72,UA,29.6,166.79
2012,2,30466,32467,AZA,FLL,1951,32.42,148.18,NK,100,148.18,NK,100,148.18
2012,2,30466,32575,AZA,LAX,392,9.12,64.54,NK,100,64.54,NK,100,64.54
2012,2,30466,32457,AZA,OAK,668,105.49,73.26,G4,93.3,72.13,G4,93.3,72.13
2012,2,30466,30977,AZA,ORD,1427,29.23,142.59,NK,100,142.59,NK,100,142.59
2012,2,30469,30721,AZO,BOS,744,16.92,363.47,DL,68.2,370.08,AA,26.6,328.45
2012,2,30469,32575,AZO,BUR,1856,0.22,337.96,,0,0,,0,9999
2012,2,30469,30852,AZO,BWI,512,11.43,225.42,DL,77.9,211.06,DL,77.9,211.06
2012,2,30469,30852,AZO,DCA,505,12.53,288.23,DL,51.8,331.26,AA,47.4,245.27
2012,2,30469,31703,AZO,EWR,600,10.11,374.31,DL,72.8,380.85,AA,23.9,378.63
2012,2,30469,31453,AZO,HOU,1023,0.11,589.96,DL,100,589.96,DL,100,589.96
2012,2,30469,31703,AZO,HPN,618,2.86,324.94,DL,65.4,337.27,AA,30.8,293.13
2012,2,30469,30852,AZO,IAD,482,2.31,345.96,DL,100,345.96,DL,100,345.96
2012,2,30469,31453,AZO,IAH,1005,13.3,244.42,DL,78.5,241.16,DL,78.5,241.16
2012,2,30469,31703,AZO,JFK,621,2.09,369.57,DL,68.4,362.23,DL,68.4,362.23
2012,2,30469,32575,AZO,LAX,1867,12.2,365.01,AA,64,351.82,AA,64,351.82
2012,2,30469,31703,AZO,LGA,614,18.57,379.09,DL,56.2,399.17,AA,37.3,351.15
2012,2,30469,30721,AZO,MHT,721,1.54,410.78,DL,100,410.78,DL,100,410.78
2012,2,30469,32457,AZO,OAK,1956,0.77,494.83,DL,57.1,459.47,DL,57.1,459.47
2012,2,30469,32575,AZO,ONT,1822,0.55,380.62,AA,100,380.62,AA,100,380.62
2012,2,30469,30721,AZO,PVD,727,5.49,323.81,DL,98,325.23,DL,98,325.23
2012,2,30469,32457,AZO,SFO,1966,13.96,421.52,AA,52.8,434.95,DL,39.4,417.7
2012,2,30469,32457,AZO,SJC,1950,4.73,476.42,AA,62.8,453.14,AA,62.8,453.14
2012,2,30469,32575,AZO,SNA,1848,7.25,288.11,AA,53,242.84,AA,53,242.84
2012,2,30469,31703,AZO,SWF,592,0.55,406.61,DL,100,406.61,DL,100,406.61
2012,2,30469,33195,AZO,TPA,998,10.77,226.84,DL,62.2,233.14,AA,37.8,216.45
2012,2,30529,32575,BDL,BUR,2516,15.38,346.72,WN,90.7,342.36,WN,90.7,342.36
2012,2,30529,30852,BDL,BWI,283,658.13,140.61,WN,97,140.24,WN,97,140.24
2012,2,30529,30647,BDL,CAK,460,11.54,216.4,US,70.5,192.57,US,70.5,192.57
2012,2,30529,30647,BDL,CLE,476,94.95,257.62,UA,61.8,264.65,WN,23.3,217.6
2012,2,30529,30852,BDL,DCA,313,316.81,250.99,US,80.3,254.16,DL,19,238.06
2012,2,30529,32467,BDL,FLL,1173,755.27,167.14,B6,57.1,169.32,WN,31.4,152.57
2012,2,30529,31453,BDL,HOU,1519,58.02,247.99,WN,73.1,251.54,DL,20.1,239.1
2012,2,30529,30852,BDL,IAD,326,83.41,275.04,UA,98.6,273.48,UA,98.6,273.48
2012,2,30529,31453,BDL,IAH,1507,151.43,265.83,UA,51.8,251.09,AA,10.7,220.78
2012,2,30529,32575,BDL,LAX,2527,350.11,297.94,DL,29.1,301.13,WN,15.8,262.82
2012,2,30529,32575,BDL,LGB,2517,1.21,337.4,DL,45.5,400.54,DL,45.5,400.54
2012,2,30529,30977,BDL,MDW,777,203.41,234.76,WN,98.2,232.71,WN,98.2,232.71
2012,2,30529,32467,BDL,MIA,1194,138.35,212.12,AA,58,194.03,AA,58,194.03
2012,2,30529,32457,BDL,OAK,2614,26.37,332.7,WN,91.3,322.02,WN,91.3,322.02
2012,2,30529,32575,BDL,ONT,2482,31.43,332.84,WN,48.3,322.26,DL,15.4,313.26
2012,2,30529,30977,BDL,ORD,783,494.73,291.44,UA,54.6,294.05,US,10.9,280.34
2012,2,30529,33667,BDL,ORF,396,80,184.93,WN,49.6,179.53,WN,49.6,179.53
2012,2,30529,33667,BDL,PHF,389,9.34,213.02,US,96.5,212.96,US,96.5,212.96
2012,2,30529,32457,BDL,SFO,2625,292.2,293.22,UA,37.8,292.83,AA,16.6,244.33
2012,2,30529,32457,BDL,SJC,2609,42.42,361.28,WN,37.3,357.58,AA,30.3,353.21
2012,2,30529,32575,BDL,SNA,2507,76.59,372.38,AA,29.8,334.94,AA,29.8,334.94
2012,2,30529,33195,BDL,TPA,1111,576.81,188.77,WN,71.5,185.67,DL,10,183.64
2012,2,30561,30721,BFL,BOS,2599,11.21,339.3,UA,68.6,358.65,US,26.5,296.63
2012,2,30561,30852,BFL,BWI,2328,12.53,330.8,UA,56.1,287.17,UA,56.1,287.17
2012,2,30561,30852,BFL,DCA,2311,12.42,355.48,UA,71.7,319.5,UA,71.7,319.5
2012,2,30561,31703,BFL,EWR,2448,8.9,361.38,UA,65.4,299.28,UA,65.4,299.28
2012,2,30561,31453,BFL,HOU,1440,0.22,224.01,,0,0,,0,9999
2012,2,30561,30852,BFL,IAD,2288,7.36,272.33,UA,94,275.12,UA,94,275.12
2012,2,30561,31453,BFL,IAH,1428,94.29,410.39,UA,81.4,420.37,US,15.3,363.58
2012,2,30561,31703,BFL,JFK,2468,6.7,283.21,UA,47.5,235.98,UA,47.5,235.98
2012,2,30561,31703,BFL,LGA,2463,6.59,261.68,UA,76.7,249.13,UA,76.7,249.13
2012,2,30561,30721,BFL,MHT,2573,0.22,472.46,US,100,472.46,US,100,472.46
2012,2,30561,32457,BFL,OAK,236,0.22,887,,0,0,,0,9999
2012,2,30561,30977,BFL,ORD,1733,17.91,305.25,UA,74.9,302.78,UA,74.9,302.78
2012,2,30561,30721,BFL,PVD,2582,0.66,362.95,US,66.7,422.94,UA,16.7,247.58
2012,2,30561,32457,BFL,SFO,238,50.99,145.07,UA,99.8,144.96,UA,99.8,144.96
2012,2,30577,30852,BGM,BWI,212,2.31,292.43,US,100,292.43,US,100,292.43
2012,2,30577,30852,BGM,DCA,238,3.41,227.25,US,100,227.25,US,100,227.25
2012,2,30577,32467,BGM,FLL,1137,12.09,209.13,US,65.5,224.61,DL,30,188.71
2012,2,30577,31453,BGM,HOU,1380,0.22,186.98,DL,100,186.98,DL,100,186.98
2012,2,30577,30852,BGM,IAD,238,18.79,248.92,UA,100,248.92,UA,100,248.92
2012,2,30577,31453,BGM,IAH,1367,15.16,238.24,UA,56.5,230,UA,56.5,230
2012,2,30577,32575,BGM,LAX,2357,19.45,302.19,UA,45.8,279.12,UA,45.8,279.12
2012,2,30577,30977,BGM,MDW,606,3.96,163.13,DL,100,163.13,DL,100,163.13
2012,2,30577,32467,BGM,MIA,1158,8.13,233.43,US,63.5,236.86,UA,21.6,227.93
2012,2,30577,32575,BGM,ONT,2312,1.21,351.04,US,81.8,358.53,UA,18.2,317.35
2012,2,30577,30977,BGM,ORD,613,23.85,175.43,UA,45.2,177.86,DL,44.2,166.22
2012,2,30577,32457,BGM,SFO,2455,14.18,344.5,UA,50.4,299.18,UA,50.4,299.18
2012,2,30577,32457,BGM,SJC,2439,1.21,550.9,DL,45.5,531.16,UA,27.3,432.73
2012,2,30577,32575,BGM,SNA,2337,1.21,486.96,US,90.9,484.46,US,90.9,484.46
2012,2,30577,33195,BGM,TPA,1048,24.73,213.39,US,64.9,203.76,US,64.9,203.76
2012,2,30581,32575,BGR,BUR,2702,0.22,263.11,DL,100,263.11,DL,100,263.11
2012,2,30581,30852,BGR,BWI,560,12.75,232.08,US,91.4,212.93,US,91.4,212.93
2012,2,30581,30852,BGR,DCA,590,59.67,217.32,US,95,213.14,US,95,213.14
2012,2,30581,31703,BGR,EWR,393,2.64,338.92,US,100,338.92,US,100,338.92
2012,2,30581,32467,BGR,FLL,1438,43.52,198.85,G4,55.6,152.69,G4,55.6,152.69
2012,2,30581,31453,BGR,HOU,1781,0.33,194.83,DL,100,194.83,DL,100,194.83
2012,2,30581,30852,BGR,IAD,601,2.09,264.16,DL,94.7,237.67,DL,94.7,237.67
2012,2,30581,31453,BGR,IAH,1768,18.13,349.85,US,55.2,352.56,DL,36.4,309.32
2012,2,30581,32575,BGR,LAX,2713,15.38,373.09,US,48.6,422.09,DL,42.1,306.29
2012,2,30581,31703,BGR,LGA,378,33.63,207.99,DL,69.3,207.16,DL,69.3,207.16
2012,2,30581,32575,BGR,LGB,2705,0.11,501.93,US,100,501.93,US,100,501.93
2012,2,30581,30977,BGR,MDW,974,2.97,294.41,DL,96.3,285.39,DL,96.3,285.39
2012,2,30581,32467,BGR,MIA,1459,9.12,311.53,DL,55.4,264.11,DL,55.4,264.11
2012,2,30581,32457,BGR,OAK,2772,0.88,459.03,US,75,463.55,US,75,463.55
2012,2,30581,32575,BGR,ONT,2670,1.87,483.14,US,76.5,421.55,US,76.5,421.55
2012,2,30581,30977,BGR,ORD,978,19.12,302.68,US,54.6,310.87,DL,39.7,279.63
2012,2,30581,33667,BGR,ORF,668,8.79,241.48,US,83.8,220.85,US,83.8,220.85
2012,2,30581,33667,BGR,PHF,664,2.75,374.13,US,88,356.17,US,88,356.17
2012,2,30581,33195,BGR,PIE,1394,89.34,157.6,G4,100,157.6,G4,100,157.6
2012,2,30581,32457,BGR,SFO,2783,12.53,463.77,US,54.4,505.11,DL,29.8,377.16
2012,2,30581,32457,BGR,SJC,2769,0.88,375.57,US,87.5,386.75,US,87.5,386.75
2012,2,30581,32575,BGR,SNA,2696,2.09,397.76,US,68.4,383.55,DL,21.1,322.74
2012,2,30581,31703,BGR,SWF,351,0.44,233.49,US,100,233.49,US,100,233.49
2012,2,30581,33195,BGR,TPA,1385,20.88,237.95,US,59.5,245.41,DL,37.9,218.95
2012,2,30599,30721,BHM,BOS,1050,98.13,273.35,DL,39.5,273.35,WN,21.3,251.59
2012,2,30599,32575,BHM,BUR,1810,7.69,366.48,WN,91.4,348.13,WN,91.4,348.13
2012,2,30599,30852,BHM,BWI,682,262.75,203.86,WN,83.8,209.04,WN,83.8,209.04
2012,2,30599,30647,BHM,CAK,585,18.68,211.74,DL,68.2,184.92,DL,68.2,184.92
2012,2,30599,30647,BHM,CLE,604,49.23,255.62,WN,39.7,233.83,WN,39.7,233.83
2012,2,30599,30852,BHM,DCA,653,181.76,208.34,US,62.2,207.89,DL,35.4,206.13
2012,2,30599,31703,BHM,EWR,850,108.68,216.01,DL,47.8,202.48,WN,18.7,164.98
2012,2,30599,32467,BHM,FLL,650,81.87,214.96,WN,49.5,192.9,WN,49.5,192.9
2012,2,30599,31453,BHM,HOU,570,167.25,212.92,WN,98.6,212.46,WN,98.6,212.46
2012,2,30599,31703,BHM,HPN,884,8.68,247.17,DL,84.8,248.06,DL,84.8,248.06
2012,2,30599,30852,BHM,IAD,637,30.77,239.49,DL,73.9,204.7,DL,73.9,204.7
2012,2,30599,31453,BHM,IAH,562,150.55,245.93,UA,91.8,243.86,UA,91.8,243.86
2012,2,30599,31703,BHM,ISP,902,9.56,256.72,WN,83.9,260.14,US,16.1,238.87
2012,2,30599,31703,BHM,JFK,865,17.8,232.79,US,48.8,226.56,US,48.8,226.56
2012,2,30599,32575,BHM,LAX,1815,148.02,273.03,WN,38.5,255.51,WN,38.5,255.51
2012,2,30599,31703,BHM,LGA,866,240.11,225.25,DL,57.8,239.02,US,26.2,204.9
2012,2,30599,32575,BHM,LGB,1802,0.88,401,DL,75,416.47,US,25,354.6
2012,2,30599,30977,BHM,MDW,570,247.91,182.72,WN,95.8,180.77,WN,95.8,180.77
2012,2,30599,30721,BHM,MHT,1051,22.86,273.16,WN,60.1,275.26,DL,20.7,259.26
2012,2,30599,32467,BHM,MIA,661,90.22,221.95,AA,68.3,214.15,AA,68.3,214.15
2012,2,30599,32457,BHM,OAK,2004,22.64,342.5,WN,88.4,347.52,WN,88.4,347.52
2012,2,30599,32575,BHM,ONT,1768,41.1,255.86,WN,56.2,248.38,AA,18.5,220.76
2012,2,30599,30977,BHM,ORD,584,133.74,244.65,UA,67.7,242.5,DL,13,214.58
2012,2,30599,33667,BHM,ORF,639,30.88,251.59,WN,36.7,246.3,WN,36.7,246.3
2012,2,30599,33667,BHM,PHF,629,8.68,256.55,US,78.5,261.43,DL,21.5,238.78
2012,2,30599,30721,BHM,PVD,1009,26.04,264.28,US,39.2,264.86,DL,24.1,259.81
2012,2,30599,32457,BHM,SFO,2013,107.47,308.79,DL,28.7,340.25,WN,24.7,257.75
2012,2,30599,32457,BHM,SJC,1990,25.82,309.54,WN,51.5,282.19,WN,51.5,282.19
2012,2,30599,32575,BHM,SNA,1787,34.29,301.05,WN,28.9,271.69,AA,26.9,265.03
2012,2,30599,31703,BHM,SWF,883,4.07,201.52,DL,54.1,211.42,US,46,189.88
2012,2,30599,33195,BHM,TPA,459,267.91,148.92,WN,81.3,146.51,WN,81.3,146.51
2012,2,30620,30721,BIL,BOS,1866,15.93,356.53,UA,44.8,351.36,UA,44.8,351.36
2012,2,30620,32575,BIL,BUR,954,10.44,193.7,DL,53.7,188.04,AS,21.1,167.94
2012,2,30620,30852,BIL,BWI,1679,6.7,371.21,DL,54.1,387.31,UA,34.4,368.7
2012,2,30620,30647,BIL,CAK,1399,8.9,188.38,F9,75.3,178.95,F9,75.3,178.95
2012,2,30620,30647,BIL,CLE,1366,9.78,240.67,UA,53.9,226.28,UA,53.9,226.28
2012,2,30620,30852,BIL,DCA,1671,28.9,298.15,DL,77.6,303.02,UA,14.1,274.81
2012,2,30620,31703,BIL,EWR,1756,12.09,384.09,UA,63.6,401.04,DL,20.9,340.88
2012,2,30620,32467,BIL,FLL,2074,9.67,297.15,UA,60.2,292.3,UA,60.2,292.3
2012,2,30620,31453,BIL,HOU,1327,2.64,337.65,F9,62.5,246.98,F9,62.5,246.98
2012,2,30620,30852,BIL,IAD,1648,23.3,287.52,UA,59.9,290.71,DL,27.8,284.69
2012,2,30620,31453,BIL,IAH,1304,57.69,292.8,UA,71.8,300.34,DL,19.8,273.36
2012,2,30620,31703,BIL,JFK,1776,5.38,351.05,DL,75.5,369.56,DL,75.5,369.56
2012,2,30620,32575,BIL,LAX,970,96.04,135.8,G4,69.3,96.38,G4,69.3,96.38
2012,2,30620,31703,BIL,LGA,1768,31.54,313.52,DL,35.9,340.72,F9,12.2,300.98
2012,2,30620,32575,BIL,LGB,971,4.62,204.77,DL,88.1,209.24,DL,88.1,209.24
2012,2,30620,30977,BIL,MDW,1073,9.34,256.1,F9,57.7,231.2,F9,57.7,231.2
2012,2,30620,30721,BIL,MHT,1832,1.1,379.15,DL,40,275.24,DL,40,275.24
2012,2,30620,32467,BIL,MIA,2083,3.63,403.53,DL,45.5,353.34,DL,45.5,353.34
2012,2,30620,32457,BIL,OAK,898,48.46,121.38,G4,81.6,82.28,G4,81.6,82.28
2012,2,30620,32575,BIL,ONT,941,9.23,225.44,DL,40.5,218.88,UA,38.1,210.37
2012,2,30620,30977,BIL,ORD,1060,29.34,329.92,UA,67.8,317.67,UA,67.8,317.67
2012,2,30620,30721,BIL,PVD,1861,2.64,355.92,DL,50,306.47,UA,29.2,304.14
2012,2,30620,32457,BIL,SFO,909,28.24,217.05,DL,50.2,209.06,AS,13.2,168.9
2012,2,30620,32457,BIL,SJC,904,7.91,232.02,DL,43.1,208.25,DL,43.1,208.25
2012,2,30620,32575,BIL,SNA,972,30.33,196.73,DL,43.1,217.17,F9,19.9,154.87
2012,2,30620,31703,BIL,SWF,1738,0.66,379.17,DL,66.7,439.72,US,33.3,258.08
2012,2,30620,33195,BIL,TPA,1879,18.79,306.18,UA,57.9,315.14,DL,23.4,284.46
2012,2,30627,30721,BIS,BOS,1490,13.85,339.39,DL,89.7,347.17,DL,89.7,347.17
2012,2,30627,32575,BIS,BUR,1265,1.65,380.15,UA,100,380.15,UA,100,380.15
2012,2,30627,30852,BIS,BWI,1322,9.78,326.98,DL,82,331.45,UA,14.6,308.53
2012,2,30627,30852,BIS,DCA,1316,23.08,344.07,DL,81,343.22,UA,10,289.67
2012,2,30627,31703,BIS,EWR,1387,6.48,368.98,DL,74.6,323.57,DL,74.6,323.57
2012,2,30627,31453,BIS,HOU,1217,0.11,195.02,F9,100,195.02,F9,100,195.02
2012,2,30627,31703,BIS,HPN,1398,0.44,348.47,DL,50,293.45,DL,50,293.45
2012,2,30627,30852,BIS,IAD,1294,5.38,376.77,DL,75.5,378.5,UA,22.5,349.85
2012,2,30627,31453,BIS,IAH,1194,30.55,510.88,UA,65.5,544.15,DL,26.6,454.4
2012,2,30627,31703,BIS,JFK,1407,2.42,302.47,DL,86.4,306.87,DL,86.4,306.87
2012,2,30627,32575,BIS,LAX,1280,15.6,346.84,DL,38.7,402.41,F9,13.4,228.09
2012,2,30627,31703,BIS,LGA,1399,14.07,280.24,DL,77.3,277.57,DL,77.3,277.57
2012,2,30627,32575,BIS,LGB,1277,0.22,436.43,DL,100,436.43,DL,100,436.43
2012,2,30627,30977,BIS,MDW,729,8.46,310.42,DL,87,317.4,DL,87,317.4
2012,2,30627,30721,BIS,MHT,1455,0.88,456.88,DL,50,394.49,DL,50,394.49
2012,2,30627,32457,BIS,OAK,1260,0.55,368.6,UA,80,284.73,UA,80,284.73
2012,2,30627,32575,BIS,ONT,1244,2.2,354.25,UA,85,335.64,UA,85,335.64
2012,2,30627,30977,BIS,ORD,716,27.03,339.81,UA,48,350.41,DL,46.8,318.27
2012,2,30627,30721,BIS,PVD,1487,2.2,368.29,DL,70,407.01,UA,30,277.94
2012,2,30627,32457,BIS,SFO,1271,11.1,312.23,UA,38.6,402.01,F9,19.8,205.76
2012,2,30627,32457,BIS,SJC,1262,1.65,387.9,DL,80,343.5,DL,80,343.5
2012,2,30627,32575,BIS,SNA,1274,10.22,261.17,UA,55.9,267.02,UA,55.9,267.02
2012,2,30627,33195,BIS,TPA,1630,10,364.86,DL,85.7,348.11,DL,85.7,348.11
2012,2,30643,32575,BKG,BUR,1426,0.44,499,,0,0,,0,9999
2012,2,30643,30852,BKG,BWI,921,20.88,177.32,FL,100,177.32,FL,100,177.32
2012,2,30643,30852,BKG,DCA,899,5.71,225.8,FL,100,225.8,FL,100,225.8
2012,2,30643,31703,BKG,EWR,1067,0.22,246.98,,0,0,,0,9999
2012,2,30643,31453,BKG,HOU,490,73.41,102.79,FL,100,102.79,FL,100,102.79
2012,2,30643,31703,BKG,HPN,1095,0.44,220.5,FL,100,220.5,FL,100,220.5
